,Team,Off_Rating,Def_Rating,Year,NBA Champion,Normalized_Off_Rating,Normalized_Def_Rating,Contender,Team,Off_Rating,Def_Rating,Year,Normalized_Off_Rating,Normalized_Def_Rating,Contender at Christmas
486,Milwaukee Bucks,104.5,104.1,2012,False,0.6474358974358974,0.4453781512605049,False,Brooklyn Nets,99.4,105.5,2015.0,0.29081632653061246,0.25454545454545474,False
487,Minnesota Timberwolves,103.1,105.3,2012,False,0.5576923076923072,0.344537815126051,False,Charlotte Hornets,104.1,101.2,2015.0,0.5306122448979589,0.5151515151515151,False
488,New Jersey Nets,101.8,108.1,2012,False,0.474358974358974,0.1092436974789925,False,Chicago Bulls,100.4,99.7,2015.0,0.3418367346938778,0.6060606060606061,False
489,New Orleans Hornets,99.9,103.9,2012,False,0.3525641025641027,0.4621848739495796,False,Cleveland Cavaliers,106.6,101.0,2015.0,0.6581632653061222,0.5272727272727274,False
490,New York Knicks,103.5,100.2,2012,False,0.5833333333333331,0.7731092436974789,True,Dallas Mavericks,103.3,103.7,2015.0,0.4897959183673468,0.36363636363636365,False
491,Oklahoma City Thunder,108.4,102.1,2012,False,0.8974358974358978,0.6134453781512612,True,Denver Nuggets,102.7,108.5,2015.0,0.4591836734693879,0.07272727272727286,False
492,Orlando Magic,104.0,103.4,2012,False,0.6153846153846152,0.5042016806722687,False,Detroit Pistons,102.3,101.8,2015.0,0.43877551020408145,0.4787878787878791,False
493,Philadelphia 76ers,102.7,98.2,2012,False,0.532051282051282,0.9411764705882352,True,Golden State Warriors,113.3,100.3,2015.0,1.0,0.56969696969697,True
494,Phoenix Suns,105.2,105.2,2012,False,0.6923076923076924,0.3529411764705883,False,Houston Rockets,104.7,105.3,2015.0,0.5612244897959185,0.26666666666666705,False
495,Portland Trail Blazers,104.4,105.3,2012,False,0.6410256410256413,0.344537815126051,False,Indiana Pacers,104.8,100.8,2015.0,0.5663265306122448,0.5393939393939398,False
496,Sacramento Kings,102.9,108.7,2012,False,0.544871794871795,0.0588235294117649,False,LA Clippers,104.2,102.6,2015.0,0.5357142857142859,0.43030303030303085,False
497,San Antonio Spurs,110.0,102.3,2012,False,1.0,0.5966386554621853,True,Los Angeles Lakers,98.2,109.7,2015.0,0.22959183673469394,0.0,False
498,Toronto Raptors,99.6,103.6,2012,False,0.3333333333333327,0.487394957983194,False,Memphis Grizzlies,101.8,105.0,2015.0,0.41326530612244883,0.284848484848485,False
499,Utah Jazz,105.5,104.9,2012,False,0.7115384615384615,0.3781512605042014,False,Miami Heat,102.5,100.6,2015.0,0.4489795918367347,0.551515151515152,False
500,Washington Wizards,100.0,104.9,2012,False,0.3589743589743587,0.3781512605042014,False,Milwaukee Bucks,101.6,106.9,2015.0,0.4030612244897956,0.16969696969696957,False
501,Atlanta Hawks,103.7,103.4,2013,False,0.3636363636363638,0.6106194690265481,False,Minnesota Timberwolves,103.1,105.1,2015.0,0.4795918367346936,0.27878787878787925,False
502,Boston Celtics,102.2,102.6,2013,False,0.2396694214876036,0.6814159292035402,False,New Orleans Pelicans,104.4,108.2,2015.0,0.5459183673469391,0.09090909090909094,False
503,Brooklyn Nets,106.9,104.8,2013,False,0.6280991735537192,0.4867256637168142,False,New York Knicks,102.5,104.5,2015.0,0.4489795918367347,0.3151515151515153,False
504,Charlotte Bobcats,100.4,110.3,2013,False,0.0909090909090915,0.0,False,Oklahoma City Thunder,109.4,101.2,2015.0,0.8010204081632657,0.5151515151515151,False
505,Chicago Bulls,102.4,101.9,2013,False,0.2561983471074385,0.7433628318584065,False,Orlando Magic,104.6,101.9,2015.0,0.5561224489795915,0.47272727272727255,False
506,Cleveland Cavaliers,103.2,108.2,2013,False,0.3223140495867771,0.1858407079646012,False,Philadelphia 76ers,93.7,106.9,2015.0,0.0,0.16969696969696957,False
507,Dallas Mavericks,104.7,105.4,2013,False,0.4462809917355373,0.4336283185840701,False,Phoenix Suns,104.2,104.9,2015.0,0.5357142857142859,0.2909090909090908,False
508,Denver Nuggets,109.3,104.2,2013,False,0.826446280991735,0.5398230088495571,True,Portland Trail Blazers,104.0,107.0,2015.0,0.5255102040816326,0.1636363636363638,False
509,Detroit Pistons,102.7,107.2,2013,False,0.2809917355371903,0.2743362831858402,False,Sacramento Kings,104.4,106.5,2015.0,0.5459183673469391,0.19393939393939408,False
510,Golden State Warriors,105.1,104.2,2013,False,0.479338842975206,0.5398230088495571,False,San Antonio Spurs,107.4,93.2,2015.0,0.6989795918367351,1.0,True
511,Houston Rockets,108.8,105.3,2013,False,0.7851239669421483,0.4424778761061948,False,Toronto Raptors,105.0,102.5,2015.0,0.576530612244898,0.4363636363636365,False
512,Indiana Pacers,103.4,99.0,2013,False,0.338842975206612,1.0,False,Utah Jazz,104.6,104.4,2015.0,0.5561224489795915,0.32121212121212106,False
513,Los Angeles Clippers,109.8,102.8,2013,False,0.8677685950413218,0.6637168141592922,True,Washington Wizards,103.4,106.5,2015.0,0.49489795918367374,0.19393939393939408,False
514,Los Angeles Lakers,107.0,105.9,2013,False,0.6363636363636361,0.3893805309734507,False,Atlanta Hawks,103.9,106.2,2016.0,0.20809248554913348,0.6218487394957981,False
515,Memphis Grizzlies,103.6,99.1,2013,False,0.3553719008264458,0.9911504424778766,False,Boston Celtics,108.5,106.5,2016.0,0.47398843930635864,0.5966386554621848,False
516,Miami Heat,111.4,103.2,2013,True,1.0,0.6283185840707961,True,Brooklyn Nets,102.4,111.3,2016.0,0.12138728323699473,0.19327731092436962,False
517,Milwaukee Bucks,102.5,104.2,2013,False,0.2644628099173554,0.5398230088495571,False,Charlotte Hornets,107.1,105.4,2016.0,0.3930635838150288,0.6890756302521004,False
518,Minnesota Timberwolves,101.8,104.0,2013,False,0.2066115702479337,0.5575221238938052,False,Chicago Bulls,105.9,105.4,2016.0,0.3236994219653185,0.6890756302521004,False
519,New Orleans Hornets,104.5,108.9,2013,False,0.4297520661157024,0.1238938053097338,False,Cleveland Cavaliers,114.7,107.4,2016.0,0.8323699421965323,0.521008403361344,True
520,New York Knicks,109.8,105.4,2013,False,0.8677685950413218,0.4336283185840701,False,Dallas Mavericks,101.4,107.0,2016.0,0.06358381502890224,0.5546218487394957,False
521,Oklahoma City Thunder,111.0,101.2,2013,False,0.96694214876033,0.805309734513274,True,Denver Nuggets,108.3,110.9,2016.0,0.46242774566474,0.2268907563025202,False
522,Orlando Magic,100.9,108.4,2013,False,0.1322314049586783,0.1681415929203532,False,Detroit Pistons,104.2,104.4,2016.0,0.22543352601156105,0.7731092436974786,False
523,Philadelphia 76ers,101.0,104.7,2013,False,0.1404958677685951,0.4955752212389377,False,Golden State Warriors,115.6,101.7,2016.0,0.884393063583815,1.0,True
524,Phoenix Suns,100.2,106.9,2013,False,0.0743801652892566,0.3008849557522117,False,Houston Rockets,113.8,106.7,2016.0,0.7803468208092487,0.579831932773109,True
525,Portland Trail Blazers,104.5,107.9,2013,False,0.4297520661157024,0.2123893805309727,False,Indiana Pacers,104.7,106.3,2016.0,0.2543352601156073,0.6134453781512608,False
526,Sacramento Kings,105.3,110.0,2013,False,0.4958677685950409,0.0265486725663713,False,LA Clippers,111.4,104.0,2016.0,0.6416184971098272,0.8067226890756304,True
527,San Antonio Spurs,107.0,100.3,2013,False,0.6363636363636361,0.8849557522123896,True,Los Angeles Lakers,105.1,111.4,2016.0,0.2774566473988438,0.18487394957983116,False
528,Toronto Raptors,105.0,106.4,2013,False,0.4710743801652892,0.3451327433628312,False,Memphis Grizzlies,102.3,102.1,2016.0,0.115606936416185,0.9663865546218494,False
529,Utah Jazz,105.4,105.6,2013,False,0.504132231404959,0.4159292035398233,False,Miami Heat,103.3,106.8,2016.0,0.17341040462427748,0.5714285714285716,False
530,Washington Wizards,99.3,101.6,2013,False,0.0,0.7699115044247792,False,Milwaukee Bucks,107.4,105.0,2016.0,0.4104046242774572,0.7226890756302522,False
531,Atlanta Hawks,104.9,105.7,2014,False,0.479674796747968,0.3982300884955753,False,Minnesota Timberwolves,107.9,110.1,2016.0,0.43930635838150345,0.2941176470588237,False
532,Boston Celtics,101.9,106.5,2014,False,0.2357723577235777,0.3274336283185843,False,New Orleans Pelicans,102.5,106.5,2016.0,0.12716763005780365,0.5966386554621848,False
533,Brooklyn Nets,105.4,106.7,2014,False,0.5203252032520331,0.3097345132743363,False,New York Knicks,107.8,109.6,2016.0,0.4335260115606937,0.33613445378151285,False
534,Charlotte Bobcats,103.0,103.3,2014,False,0.3252032520325204,0.6106194690265494,False,Oklahoma City Thunder,108.1,106.2,2016.0,0.4508670520231213,0.6218487394957981,False
535,Chicago Bulls,101.7,99.9,2014,False,0.2195121951219515,0.911504424778761,False,Orlando Magic,103.6,106.7,2016.0,0.19075144508670508,0.579831932773109,False
536,Cleveland Cavaliers,103.5,107.0,2014,False,0.3658536585365854,0.2831858407079649,False,Philadelphia 76ers,100.3,108.0,2016.0,0.0,0.47058823529411753,False
537,Dallas Mavericks,109.5,107.2,2014,False,0.8536585365853661,0.2654867256637169,False,Phoenix Suns,104.8,110.4,2016.0,0.2601156069364162,0.26890756302520935,False
538,Denver Nuggets,105.1,107.3,2014,False,0.4959349593495931,0.2566371681415935,False,Portland Trail Blazers,109.2,113.6,2016.0,0.5144508670520236,0.0,False
539,Detroit Pistons,105.2,109.0,2014,False,0.5040650406504068,0.106194690265487,False,Sacramento Kings,106.2,109.3,2016.0,0.34104046242774605,0.3613445378151261,False
540,Golden State Warriors,106.3,101.4,2014,False,0.5934959349593495,0.7787610619469025,True,San Antonio Spurs,110.0,103.9,2016.0,0.5606936416184973,0.8151260504201677,True
541,Houston Rockets,109.8,105.2,2014,False,0.8780487804878049,0.4424778761061948,False,Toronto Raptors,117.6,107.9,2016.0,1.0,0.47899159663865487,False
542,Indiana Pacers,103.6,98.9,2014,False,0.373983739837398,1.0,False,Utah Jazz,108.0,103.2,2016.0,0.44508670520231236,0.8739495798319327,False
543,Los Angeles Clippers,111.3,104.0,2014,False,1.0,0.5486725663716818,True,Washington Wizards,107.5,108.9,2016.0,0.41618497109826613,0.3949579831932767,False
544,Los Angeles Lakers,103.2,109.3,2014,False,0.3414634146341466,0.0796460176991156,False,Atlanta Hawks,107.2,111.9,2017.0,0.3580246913580248,0.0,False
545,Memphis Grizzlies,105.5,103.8,2014,False,0.5284552845528456,0.5663716814159299,False,Boston Celtics,108.3,103.2,2017.0,0.4259259259259257,0.8365384615384613,False
546,Miami Heat,110.0,105.0,2014,False,0.8943089430894311,0.4601769911504428,False,Brooklyn Nets,104.8,107.4,2017.0,0.20987654320987617,0.4326923076923075,False
547,Milwaukee Bucks,101.9,110.2,2014,False,0.2357723577235777,0.0,False,Charlotte Hornets,106.1,108.5,2017.0,0.29012345679012297,0.3269230769230773,False
548,Minnesota Timberwolves,107.7,105.2,2014,False,0.7073170731707321,0.4424778761061948,False,Chicago Bulls,102.6,108.8,2017.0,0.07407407407407342,0.2980769230769237,False
549,New Orleans Pelicans,106.2,109.1,2014,False,0.585365853658537,0.0973451327433636,False,Cleveland Cavaliers,113.9,108.8,2017.0,0.7716049382716055,0.2980769230769237,False
550,New York Knicks,107.0,108.1,2014,False,0.6504065040650407,0.1858407079646026,False,Dallas Mavericks,104.0,106.0,2017.0,0.1604938271604936,0.5673076923076925,False
551,Oklahoma City Thunder,109.4,103.0,2014,False,0.8455284552845534,0.6371681415929208,True,Denver Nuggets,109.8,108.3,2017.0,0.5185185185185184,0.3461538461538468,False
552,Orlando Magic,101.0,106.6,2014,False,0.1626016260162602,0.318584070796461,False,Detroit Pistons,106.5,107.2,2017.0,0.31481481481481466,0.451923076923077,False
553,Philadelphia 76ers,99.0,109.0,2014,False,0.0,0.106194690265487,False,Golden State Warriors,112.1,101.5,2017.0,0.6604938271604935,1.0,True
554,Phoenix Suns,108.2,105.6,2014,False,0.7479674796747972,0.4070796460176999,False,Houston Rockets,117.6,106.5,2017.0,1.0,0.5192307692307695,True
555,Portland Trail Blazers,110.4,106.2,2014,False,0.9268292682926836,0.3539823008849558,False,Indiana Pacers,109.5,107.4,2017.0,0.5,0.4326923076923075,False
556,Sacramento Kings,105.1,107.8,2014,False,0.4959349593495931,0.212389380530974,False,LA Clippers,106.5,110.9,2017.0,0.31481481481481466,0.09615384615384615,False
557,San Antonio Spurs,109.5,101.4,2014,True,0.8536585365853661,0.7787610619469025,True,Los Angeles Lakers,104.6,106.5,2017.0,0.1975308641975303,0.5192307692307695,False
558,Toronto Raptors,107.9,104.6,2014,False,0.7235772357723583,0.4955752212389389,False,Memphis Grizzlies,102.7,110.2,2017.0,0.0802469135802468,0.16346153846153866,False
559,Utah Jazz,102.4,110.1,2014,False,0.2764227642276428,0.0088495575221246,False,Miami Heat,104.2,106.2,2017.0,0.17283950617283944,0.5480769230769231,False
560,Washington Wizards,104.9,103.6,2014,False,0.479674796747968,0.5840707964601779,False,Milwaukee Bucks,109.8,110.2,2017.0,0.5185185185185184,0.16346153846153866,False
561,Atlanta Hawks,108.2,102.3,2015,False,0.7964071856287429,0.8190476190476199,True,Minnesota Timberwolves,111.9,107.5,2017.0,0.6481481481481486,0.42307692307692335,False
562,Boston Celtics,103.8,103.5,2015,False,0.5329341317365268,0.7047619047619054,False,New Orleans Pelicans,109.1,109.7,2017.0,0.47530864197530825,0.21153846153846168,False
563,Brooklyn Nets,103.4,106.3,2015,False,0.5089820359281441,0.4380952380952388,False,New York Knicks,108.3,106.7,2017.0,0.4259259259259257,0.5,False
564,Charlotte Hornets,99.6,103.0,2015,False,0.2814371257485025,0.7523809523809529,False,Oklahoma City Thunder,105.8,103.9,2017.0,0.2716049382716046,0.7692307692307688,False
565,Chicago Bulls,106.3,103.3,2015,False,0.6826347305389221,0.7238095238095246,True,Orlando Magic,103.2,111.2,2017.0,0.11111111111111101,0.06730769230769251,False
566,Cleveland Cavaliers,110.1,105.3,2015,False,0.9101796407185628,0.5333333333333341,True,Philadelphia 76ers,105.3,105.2,2017.0,0.2407407407407404,0.6442307692307692,False
567,Dallas Mavericks,108.2,104.9,2015,False,0.7964071856287429,0.5714285714285714,True,Phoenix Suns,104.8,109.9,2017.0,0.20987654320987617,0.19230769230769218,False
568,Denver Nuggets,103.9,107.1,2015,False,0.5389221556886231,0.3619047619047629,False,Portland Trail Blazers,102.8,104.1,2017.0,0.08641975308641929,0.7500000000000007,False
569,Detroit Pistons,104.3,105.4,2015,False,0.5628742514970059,0.5238095238095238,False,Sacramento Kings,101.4,111.0,2017.0,0.0,0.08653846153846201,False
570,Golden State Warriors,110.4,100.4,2015,True,0.928143712574851,1.0,True,San Antonio Spurs,107.2,103.9,2017.0,0.3580246913580248,0.7692307692307688,False
571,Houston Rockets,106.0,102.6,2015,False,0.6646706586826349,0.7904761904761916,True,Toronto Raptors,113.6,105.0,2017.0,0.7530864197530862,0.6634615384615387,True
572,Indiana Pacers,102.9,102.7,2015,False,0.479041916167665,0.7809523809523813,False,Utah Jazz,107.1,106.0,2017.0,0.3518518518518514,0.5673076923076925,False
573,Los Angeles Clippers,111.6,104.7,2015,False,1.0,0.5904761904761908,True,Washington Wizards,107.3,105.2,2017.0,0.36419753086419726,0.6442307692307692,False
574,Los Angeles Lakers,102.3,109.4,2015,False,0.4431137724550896,0.1428571428571429,False,Atlanta Hawks,102.5,112.0,2018.0,0.251798561151079,0.2058823529411763,False
575,Memphis Grizzlies,104.8,101.2,2015,False,0.5928143712574849,0.923809523809524,True,Boston Celtics,111.7,105.2,2018.0,0.9136690647482013,0.7058823529411764,True
576,Miami Heat,103.2,106.1,2015,False,0.4970059880239522,0.4571428571428582,False,Brooklyn Nets,110.2,110.2,2018.0,0.8057553956834531,0.33823529411764675,False
577,Milwaukee Bucks,102.0,101.4,2015,False,0.4251497005988023,0.9047619047619048,False,Charlotte Hornets,110.3,109.4,2018.0,0.8129496402877693,0.39705882352941135,False
578,Minnesota Timberwolves,101.8,110.9,2015,False,0.4131736526946105,0.0,False,Chicago Bulls,99.0,108.4,2018.0,0.0,0.4705882352941172,False
579,New Orleans Pelicans,107.1,106.3,2015,False,0.7305389221556884,0.4380952380952388,False,Cleveland Cavaliers,106.0,114.8,2018.0,0.503597122302158,0.0,False
580,New York Knicks,98.9,109.0,2015,False,0.2395209580838325,0.1809523809523815,False,Dallas Mavericks,108.7,106.9,2018.0,0.6978417266187049,0.5808823529411761,True
581,Oklahoma City Thunder,106.7,104.6,2015,False,0.7065868263473057,0.6000000000000011,True,Denver Nuggets,111.3,106.2,2018.0,0.8848920863309346,0.6323529411764705,True
582,Orlando Magic,101.0,106.8,2015,False,0.3652694610778442,0.3904761904761913,False,Detroit Pistons,105.8,106.6,2018.0,0.4892086330935248,0.6029411764705888,False
583,Philadelphia 76ers,94.9,103.9,2015,False,0.0,0.6666666666666667,False,Golden State Warriors,112.0,110.1,2018.0,0.9352517985611507,0.345588235294118,False
584,Phoenix Suns,104.2,105.3,2015,False,0.5568862275449104,0.5333333333333341,False,Houston Rockets,112.9,110.5,2018.0,1.0,0.31617647058823517,False
585,Portland Trail Blazers,107.1,102.8,2015,False,0.7305389221556884,0.7714285714285722,True,Indiana Pacers,105.9,101.2,2018.0,0.4964028776978419,1.0,True
586,Sacramento Kings,104.5,108.2,2015,False,0.5748502994011977,0.2571428571428574,False,LA Clippers,111.9,112.6,2018.0,0.9280575539568345,0.16176470588235325,False
587,San Antonio Spurs,107.6,101.4,2015,False,0.7604790419161676,0.9047619047619048,True,Los Angeles Lakers,107.8,105.1,2018.0,0.6330935251798556,0.7132352941176476,True
588,Toronto Raptors,110.2,107.1,2015,False,0.9161676646706592,0.3619047619047629,False,Memphis Grizzlies,105.4,105.6,2018.0,0.46043165467625924,0.6764705882352946,False
589,Utah Jazz,104.2,104.1,2015,False,0.5568862275449104,0.6476190476190486,False,Miami Heat,105.2,106.1,2018.0,0.4460431654676259,0.6397058823529417,False
590,Washington Wizards,103.0,102.4,2015,False,0.4850299401197604,0.8095238095238095,False,Milwaukee Bucks,112.3,105.4,2018.0,0.9568345323741001,0.691176470588235,True
591,Atlanta Hawks,104.6,100.8,2016,False,0.4105960264900656,0.7851239669421491,False,Minnesota Timberwolves,108.9,109.0,2018.0,0.7122302158273383,0.42647058823529405,False
592,Boston Celtics,105.8,102.5,2016,False,0.4900662251655625,0.6446280991735538,False,New Orleans Pelicans,110.9,110.9,2018.0,0.8561151079136691,0.2867647058823525,False
593,Brooklyn Nets,102.4,109.7,2016,False,0.2649006622516557,0.0495867768595036,False,New York Knicks,106.7,113.4,2018.0,0.5539568345323741,0.10294117647058765,False
594,Charlotte Hornets,106.4,103.7,2016,False,0.5298013245033114,0.5454545454545452,False,Oklahoma City Thunder,109.6,101.5,2018.0,0.7625899280575532,0.9779411764705884,True
595,Chicago Bulls,104.1,105.5,2016,False,0.3774834437086086,0.3966942148760329,False,Orlando Magic,104.8,108.2,2018.0,0.41726618705035934,0.48529411764705865,False
596,Cleveland Cavaliers,110.2,103.9,2016,True,0.7814569536423842,0.5289256198347103,True,Philadelphia 76ers,110.9,107.3,2018.0,0.8561151079136691,0.5514705882352944,True
597,Dallas Mavericks,105.5,105.9,2016,False,0.4701986754966885,0.3636363636363631,False,Phoenix Suns,103.0,110.8,2018.0,0.28776978417266175,0.2941176470588237,False
598,Denver Nuggets,104.9,108.2,2016,False,0.4304635761589405,0.1735537190082641,False,Portland Trail Blazers,109.2,109.9,2018.0,0.7338129496402876,0.3602941176470583,False
599,Detroit Pistons,105.3,104.9,2016,False,0.4569536423841056,0.4462809917355367,False,Sacramento Kings,109.3,110.2,2018.0,0.7410071942446038,0.33823529411764675,False
600,Golden State Warriors,113.5,102.8,2016,False,1.0,0.6198347107438019,True,San Antonio Spurs,111.9,108.7,2018.0,0.9280575539568345,0.4485294117647056,False
601,Houston Rockets,107.3,107.3,2016,False,0.5894039735099335,0.2479338842975207,False,Toronto Raptors,111.9,106.6,2018.0,0.9280575539568345,0.6029411764705888,True
602,Indiana Pacers,103.8,102.2,2016,False,0.3576158940397346,0.6694214876033056,False,Utah Jazz,105.7,105.4,2018.0,0.48201438848920863,0.691176470588235,False
603,LA Clippers,107.2,102.7,2016,False,0.5827814569536424,0.6280991735537189,False,Washington Wizards,108.8,112.2,2018.0,0.7050359712230211,0.19117647058823495,False
604,Los Angeles Lakers,100.7,110.3,2016,False,0.1523178807947018,0.0,False,Atlanta Hawks,104.3,115.2,2019.0,0.08270676691729283,0.1582278481012659,False
605,Memphis Grizzlies,104.7,107.1,2016,False,0.4172185430463576,0.2644628099173557,False,Boston Celtics,112.6,103.9,2019.0,0.7067669172932326,0.8734177215189873,True
606,Miami Heat,105.5,103.7,2016,False,0.4701986754966885,0.5454545454545452,False,Brooklyn Nets,107.8,107.8,2019.0,0.345864661654135,0.6265822784810131,False
607,Milwaukee Bucks,103.4,107.8,2016,False,0.3311258278145697,0.2066115702479339,False,Charlotte Hornets,106.8,112.5,2019.0,0.27067669172932296,0.3291139240506331,False
608,Minnesota Timberwolves,105.4,109.0,2016,False,0.4635761589403975,0.1074380165289254,False,Chicago Bulls,103.9,104.7,2019.0,0.05263157894736865,0.8227848101265824,False
609,New Orleans Pelicans,104.8,108.4,2016,False,0.4238410596026486,0.1570247933884291,False,Cleveland Cavaliers,105.7,114.9,2019.0,0.18796992481203012,0.17721518987341756,False
610,New York Knicks,103.9,106.7,2016,False,0.3642384105960266,0.2975206611570244,False,Dallas Mavericks,116.5,107.9,2019.0,1.0,0.620253164556962,True
611,Oklahoma City Thunder,112.1,104.8,2016,False,0.9072847682119202,0.4545454545454548,False,Denver Nuggets,109.6,104.3,2019.0,0.48120300751879647,0.8481012658227853,False
612,Orlando Magic,104.4,106.0,2016,False,0.3973509933774836,0.3553719008264462,False,Detroit Pistons,110.0,111.9,2019.0,0.5112781954887217,0.36708860759493656,False
613,Philadelphia 76ers,98.4,108.6,2016,False,0.0,0.1404958677685953,False,Golden State Warriors,103.2,110.7,2019.0,0.0,0.44303797468354433,False
614,Phoenix Suns,101.5,107.9,2016,False,0.2052980132450328,0.1983471074380158,False,Houston Rockets,114.3,109.2,2019.0,0.8345864661654133,0.5379746835443039,True
615,Portland Trail Blazers,107.6,106.8,2016,False,0.6092715231788074,0.2892561983471076,False,Indiana Pacers,109.3,104.0,2019.0,0.4586466165413531,0.8670886075949371,False
616,Sacramento Kings,105.3,107.6,2016,False,0.4569536423841056,0.2231404958677689,False,LA Clippers,110.1,103.6,2019.0,0.5187969924812025,0.89240506329114,True
617,San Antonio Spurs,109.3,98.2,2016,False,0.7218543046357613,1.0,True,Los Angeles Lakers,111.8,105.0,2019.0,0.6466165413533832,0.8037974683544307,True
618,Toronto Raptors,109.3,104.8,2016,False,0.7218543046357613,0.4545454545454548,False,Memphis Grizzlies,107.6,113.1,2019.0,0.33082706766917236,0.29113924050632967,False
619,Utah Jazz,105.0,103.2,2016,False,0.4370860927152316,0.586776859504132,False,Miami Heat,111.1,106.4,2019.0,0.5939849624060145,0.7151898734177214,True
620,Washington Wizards,104.5,105.1,2016,False,0.4039735099337746,0.4297520661157029,False,Milwaukee Bucks,114.9,101.9,2019.0,0.8796992481203012,1.0,True
621,Atlanta Hawks,104.5,105.2,2017,False,0.1487603305785122,0.7472527472527475,False,Minnesota Timberwolves,106.9,112.2,2019.0,0.2781954887218048,0.3481012658227849,False
622,Boston Celtics,110.6,108.0,2017,False,0.6528925619834707,0.4395604395604399,False,New Orleans Pelicans,106.4,112.0,2019.0,0.24060150375939876,0.36075949367088633,False
623,Brooklyn Nets,103.6,110.1,2017,False,0.0743801652892555,0.2087912087912095,False,New York Knicks,104.8,114.3,2019.0,0.12030075187969885,0.2151898734177219,False
624,Charlotte Hornets,108.4,108.4,2017,False,0.4710743801652897,0.3956043956043952,False,Oklahoma City Thunder,110.1,108.9,2019.0,0.5187969924812025,0.5569620253164556,False
625,Chicago Bulls,106.5,106.2,2017,False,0.3140495867768594,0.6373626373626374,False,Orlando Magic,106.3,108.3,2019.0,0.23308270676691692,0.59493670886076,False
626,Cleveland Cavaliers,112.8,109.7,2017,False,0.8347107438016528,0.2527472527472526,False,Philadelphia 76ers,110.2,105.4,2019.0,0.5263157894736843,0.7784810126582278,False
627,Dallas Mavericks,104.7,107.7,2017,False,0.1652892561983472,0.4725274725274725,False,Phoenix Suns,110.8,112.7,2019.0,0.5714285714285712,0.31645569620253167,False
628,Denver Nuggets,112.2,111.7,2017,False,0.7851239669421491,0.0329670329670326,False,Portland Trail Blazers,109.7,110.9,2019.0,0.4887218045112783,0.4303797468354429,False
629,Detroit Pistons,105.3,106.7,2017,False,0.2148760330578508,0.5824175824175825,False,Sacramento Kings,109.0,109.1,2019.0,0.43609022556390964,0.5443037974683551,False
630,Golden State Warriors,114.8,103.4,2017,True,1.0,0.945054945054945,True,San Antonio Spurs,108.6,111.9,2019.0,0.4060150375939844,0.36708860759493656,False
631,Houston Rockets,114.1,108.4,2017,False,0.9421487603305784,0.3956043956043952,False,Toronto Raptors,109.9,105.5,2019.0,0.503759398496241,0.7721518987341776,False
632,Indiana Pacers,107.9,108.1,2017,False,0.4297520661157029,0.4285714285714295,False,Utah Jazz,107.9,107.6,2019.0,0.35338345864661685,0.6392405063291146,False
633,LA Clippers,111.8,107.5,2017,False,0.7520661157024793,0.4945054945054948,False,Washington Wizards,113.4,117.7,2019.0,0.7669172932330831,0.0,False
634,Los Angeles Lakers,105.3,112.0,2017,False,0.2148760330578508,0.0,False,Atlanta Hawks,117.0,97.2,2020.0,0.8277945619335347,0.8410596026490067,True
635,Memphis Grizzlies,107.0,106.5,2017,False,0.3553719008264462,0.6043956043956047,False,Boston Celtics,109.6,122.6,2020.0,0.6042296072507551,0.0,False
636,Miami Heat,107.4,106.4,2017,False,0.3884297520661161,0.6153846153846152,False,Brooklyn Nets,118.1,92.4,2020.0,0.8610271903323261,1.0,True
637,Milwaukee Bucks,108.5,108.7,2017,False,0.4793388429752066,0.3626373626373625,False,Charlotte Hornets,111.8,118.6,2020.0,0.6706948640483383,0.13245033112582782,False
638,Minnesota Timberwolves,110.0,110.9,2017,False,0.603305785123967,0.1208791208791203,False,Chicago Bulls,97.2,117.0,2020.0,0.2296072507552872,0.18543046357615878,False
639,New Orleans Pelicans,104.7,106.8,2017,False,0.1652892561983472,0.5714285714285721,False,Cleveland Cavaliers,118.6,111.8,2020.0,0.876132930513595,0.35761589403973515,False
640,New York Knicks,107.1,110.7,2017,False,0.3636363636363631,0.1428571428571426,False,Dallas Mavericks,106.4,118.4,2020.0,0.5075528700906347,0.13907284768211892,False
641,Oklahoma City Thunder,107.9,107.1,2017,False,0.4297520661157029,0.5384615384615394,False,Denver Nuggets,110.6,118.4,2020.0,0.6344410876132929,0.13907284768211892,False
642,Orlando Magic,103.7,110.3,2017,False,0.0826446280991736,0.1868131868131872,False,Detroit Pistons,99.0,109.9,2020.0,0.28398791540785506,0.4205298013245031,False
643,Philadelphia 76ers,102.7,108.2,2017,False,0.0,0.4175824175824175,False,Golden State Warriors,89.6,118.5,2020.0,0.0,0.13576158940397343,False
644,Phoenix Suns,106.1,111.3,2017,False,0.2809917355371895,0.0769230769230773,False,Indiana Pacers,113.1,101.9,2020.0,0.7099697885196373,0.6854304635761588,True
645,Portland Trail Blazers,109.4,110.0,2017,False,0.5537190082644633,0.2197802197802199,False,LA Clippers,118.5,108.5,2020.0,0.8731117824773413,0.466887417218543,False
646,Sacramento Kings,106.6,110.8,2017,False,0.3223140495867763,0.1318681318681323,False,Los Angeles Lakers,119.3,112.7,2020.0,0.8972809667673715,0.32781456953642363,False
647,San Antonio Spurs,110.3,102.9,2017,False,0.6280991735537188,1.0,True,Memphis Grizzlies,109.2,120.2,2020.0,0.5921450151057402,0.07947019867549643,False
